Cấp quản lý,Chi tiết,Ca,Time,Volume,%Gán,%LTC,%Đóng kiện,%LC,Leadtime,Sản Lượng Lấy Thành Công,Sản Lượng Gán,Sản Lượng Chưa Gán,% Chưa Gán,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-23 - Chủ Nhật,23,95.65%,86.96%,17.39%,13.04%,3.5,20,22,1,4.35%,23,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-07 - Thứ 6,25,0.00%,0.00%,0.00%,0.00%,,0,0,25,100.00%,25,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-30 - Chủ Nhật,28,100.00%,96.43%,92.86%,85.71%,6.5,27,28,0,0.00%,28,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-28 - Thứ 6,37,100.00%,100.00%,72.97%,86.49%,5.93,37,37,0,0.00%,37,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-12 - Thứ 4,39,100.00%,97.44%,43.59%,46.15%,6.88,38,39,0,0.00%,39,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-14 - Thứ 6,45,100.00%,100.00%,73.33%,75.56%,7.97,45,45,0,0.00%,45,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-25 - Thứ 3,48,97.92%,95.83%,89.58%,91.67%,7.26,46,47,1,2.08%,48,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-24 - Thứ 2,49,100.00%,100.00%,69.39%,79.59%,4.76,49,49,0,0.00%,49,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-13 - Thứ 5,49,100.00%,83.67%,79.59%,83.67%,4.44,41,49,0,0.00%,49,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-09 - Chủ Nhật,56,100.00%,94.64%,91.07%,92.86%,6.8,53,56,0,0.00%,56,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Mới Ca 1,2026-08-18 - Thứ 3,56,100.00%,98.21%,85.71%,87.50%,5.56,55,56,0,0.00%,56,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-09 - Chủ Nhật,64,100.00%,93.75%,90.63%,89.06%,29.22,60,64,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-18 - Thứ 3,88,98.86%,96.59%,86.36%,88.64%,26.17,85,87,1,1.14%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-12 - Thứ 4,2,100.00%,100.00%,100.00%,100.00%,23,2,2,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-16 - Chủ Nhật,3,100.00%,33.33%,33.33%,0.00%,5,1,3,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-26 - Thứ 4,6,100.00%,83.33%,83.33%,66.67%,41.8,5,6,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-06 - Thứ 5,6,83.33%,0.00%,0.00%,0.00%,,0,5,1,16.67%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-29 - Thứ 7,7,100.00%,100.00%,85.71%,42.86%,12,7,7,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-14 - Thứ 6,8,100.00%,100.00%,100.00%,100.00%,20.38,8,8,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-10 - Thứ 2,10,100.00%,100.00%,60.00%,50.00%,37.67,10,10,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-30 - Chủ Nhật,10,100.00%,100.00%,90.00%,80.00%,18.67,10,10,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-21 - Thứ 6,11,100.00%,81.82%,81.82%,72.73%,30.78,9,11,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-15 - Thứ 7,12,100.00%,100.00%,91.67%,100.00%,17.73,12,12,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-07 - Thứ 6,13,53.85%,0.00%,0.00%,0.00%,,0,7,6,46.15%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-20 - Thứ 5,13,100.00%,92.31%,92.31%,84.62%,49.08,12,13,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-25 - Thứ 3,14,100.00%,100.00%,78.57%,85.71%,14.55,14,14,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-04 - Thứ 3,14,100.00%,92.86%,85.71%,92.86%,19.17,13,14,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-19 - Thứ 4,16,100.00%,93.75%,75.00%,68.75%,39.33,15,16,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-28 - Thứ 6,17,100.00%,100.00%,100.00%,82.35%,31,17,17,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-11 - Thứ 3,17,100.00%,100.00%,94.12%,100.00%,33.25,17,17,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-05 - Thứ 4,17,100.00%,100.00%,100.00%,100.00%,36.53,17,17,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-22 - Thứ 7,19,100.00%,100.00%,42.11%,31.58%,39.88,19,19,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-24 - Thứ 2,20,100.00%,90.00%,90.00%,90.00%,18.56,18,20,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-13 - Thứ 5,21,100.00%,100.00%,95.24%,100.00%,16.75,21,21,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-17 - Thứ 2,22,9.09%,0.00%,0.00%,0.00%,,0,2,20,90.91%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-23 - Chủ Nhật,22,100.00%,100.00%,95.45%,95.45%,34.95,22,22,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-27 - Thứ 5,26,100.00%,96.15%,69.23%,53.85%,17.56,25,26,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-03 - Thứ 2,29,100.00%,96.55%,96.55%,96.55%,18.11,28,29,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Sơn,Hàng Tồn,2026-08-08 - Thứ 7,38,100.00%,94.74%,42.11%,47.37%,41.88,36,38,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-23 - Chủ Nhật,2,0.00%,0.00%,0.00%,0.00%,,0,0,2,100.00%,2,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-16 - Chủ Nhật,3,66.67%,0.00%,0.00%,0.00%,,0,2,1,33.33%,3,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-15 - Thứ 7,4,100.00%,100.00%,75.00%,50.00%,1.67,4,4,0,0.00%,4,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-30 - Chủ Nhật,5,80.00%,80.00%,40.00%,80.00%,17.5,4,4,1,20.00%,5,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-03 - Thứ 2,5,40.00%,40.00%,0.00%,0.00%,,2,2,3,60.00%,5,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-09 - Chủ Nhật,6,100.00%,66.67%,33.33%,33.33%,12.5,4,6,0,0.00%,6,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-17 - Thứ 2,6,83.33%,16.67%,16.67%,16.67%,7,1,5,1,16.67%,6,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-04 - Thứ 3,6,66.67%,66.67%,66.67%,66.67%,7.5,4,4,2,33.33%,6,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-08 - Thứ 7,6,66.67%,66.67%,33.33%,33.33%,2,4,4,2,33.33%,6,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-12 - Thứ 4,7,28.57%,28.57%,0.00%,0.00%,,2,2,5,71.43%,7,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-21 - Thứ 6,7,71.43%,28.57%,0.00%,0.00%,,2,5,2,28.57%,7,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-11 - Thứ 3,7,71.43%,71.43%,42.86%,0.00%,6,5,5,2,28.57%,7,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-14 - Thứ 6,7,28.57%,28.57%,0.00%,0.00%,,2,2,5,71.43%,7,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-24 - Thứ 2,8,100.00%,87.50%,50.00%,50.00%,4.75,7,8,0,0.00%,8,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-25 - Thứ 3,8,87.50%,50.00%,37.50%,37.50%,9.67,4,7,1,12.50%,8,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-28 - Thứ 6,8,50.00%,37.50%,25.00%,25.00%,5,3,4,4,50.00%,8,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-27 - Thứ 5,9,44.44%,33.33%,11.11%,33.33%,1,3,4,5,55.56%,9,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-22 - Thứ 7,10,80.00%,60.00%,30.00%,30.00%,1.67,6,8,2,20.00%,10,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-10 - Thứ 2,10,60.00%,40.00%,30.00%,30.00%,2.67,4,6,4,40.00%,10,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-20 - Thứ 5,10,40.00%,40.00%,30.00%,40.00%,3,4,4,6,60.00%,10,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-06 - Thứ 5,10,90.00%,80.00%,50.00%,60.00%,9,8,9,1,10.00%,10,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-19 - Thứ 4,11,36.36%,36.36%,0.00%,0.00%,,4,4,7,63.64%,11,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-13 - Thứ 5,11,63.64%,63.64%,54.55%,54.55%,3,7,7,4,36.36%,11,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-18 - Thứ 3,12,41.67%,33.33%,16.67%,33.33%,3,4,5,7,58.33%,12,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-05 - Thứ 4,13,92.31%,46.15%,46.15%,23.08%,9,6,12,1,7.69%,13,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-26 - Thứ 4,13,84.62%,46.15%,0.00%,15.38%,,6,11,2,15.38%,13,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-29 - Thứ 7,14,85.71%,57.14%,50.00%,7.14%,11,8,12,2,14.29%,14,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Mới Ca 1,2026-08-07 - Thứ 6,16,75.00%,18.75%,12.50%,12.50%,2,3,12,4,25.00%,16,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-05 - Thứ 4,7,28.57%,14.29%,14.29%,14.29%,1,1,2,5,71.43%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-03 - Thứ 2,10,50.00%,40.00%,40.00%,30.00%,40.5,4,5,5,50.00%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-04 - Thứ 3,11,54.55%,45.45%,45.45%,45.45%,38.2,5,6,5,45.45%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-16 - Chủ Nhật,12,50.00%,41.67%,8.33%,0.00%,47,5,6,6,50.00%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-24 - Thứ 2,13,100.00%,30.77%,15.38%,15.38%,37.5,4,13,0,0.00%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-17 - Thứ 2,14,64.29%,57.14%,35.71%,35.71%,69.6,8,9,5,35.71%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-26 - Thứ 4,14,92.86%,64.29%,57.14%,57.14%,154.25,9,13,1,7.14%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-25 - Thứ 3,14,100.00%,85.71%,35.71%,28.57%,82.4,12,14,0,0.00%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-18 - Thứ 3,14,64.29%,35.71%,7.14%,7.14%,98,5,9,5,35.71%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-10 - Thứ 2,16,62.50%,31.25%,12.50%,12.50%,34.5,5,10,6,37.50%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-28 - Thứ 6,16,62.50%,31.25%,18.75%,12.50%,41.67,5,10,6,37.50%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-06 - Thứ 5,16,68.75%,25.00%,25.00%,12.50%,10.75,4,11,5,31.25%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-27 - Thứ 5,17,82.35%,41.18%,35.29%,35.29%,35,7,14,3,17.65%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-07 - Thứ 6,17,76.47%,70.59%,52.94%,52.94%,36.11,12,13,4,23.53%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-21 - Thứ 6,18,33.33%,27.78%,5.56%,5.56%,91,5,6,12,66.67%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-19 - Thứ 4,18,50.00%,22.22%,5.56%,5.56%,30,4,9,9,50.00%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-14 - Thứ 6,18,44.44%,22.22%,0.00%,0.00%,,4,8,10,55.56%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-23 - Chủ Nhật,19,42.11%,42.11%,31.58%,31.58%,52.67,8,8,11,57.89%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-29 - Thứ 7,20,70.00%,45.00%,25.00%,5.00%,45.2,9,14,6,30.00%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-11 - Thứ 3,21,61.90%,38.10%,9.52%,4.76%,15,8,13,8,38.10%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-12 - Thứ 4,22,63.64%,45.45%,18.18%,0.00%,5,10,14,8,36.36%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-09 - Chủ Nhật,22,68.18%,50.00%,40.91%,45.45%,54.11,11,15,7,31.82%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-22 - Thứ 7,23,56.52%,56.52%,43.48%,43.48%,50.6,13,13,10,43.48%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-20 - Thứ 5,23,65.22%,60.87%,43.48%,39.13%,70.8,14,15,8,34.78%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-08 - Thứ 7,24,66.67%,50.00%,20.83%,29.17%,78,12,16,8,33.33%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-13 - Thứ 5,25,68.00%,52.00%,36.00%,36.00%,33.44,13,17,8,32.00%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-15 - Thứ 7,26,73.08%,65.38%,53.85%,57.69%,108.07,17,19,7,26.92%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Quảng Tín,Hàng Tồn,2026-08-30 - Chủ Nhật,30,80.00%,53.33%,43.33%,46.67%,46.92,16,24,6,20.00%,0,Đắk Nông,NTB,AM Linh
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-29 - Thứ 7,47,100.00%,95.74%,91.49%,91.49%,5.14,45,47,0,0.00%,47,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-09 - Chủ Nhật,63,90.48%,88.89%,87.30%,82.54%,7.2,56,57,6,9.52%,63,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-17 - Thứ 2,61,95.08%,95.08%,95.08%,93.44%,4.88,58,58,3,4.92%,61,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-19 - Thứ 4,64,98.44%,96.88%,96.88%,96.88%,5.65,62,63,1,1.56%,64,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-13 - Thứ 5,52,92.31%,92.31%,86.54%,90.38%,5.67,48,48,4,7.69%,52,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-25 - Thứ 3,58,98.28%,87.93%,81.03%,86.21%,6.68,51,57,1,1.72%,58,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-28 - Thứ 6,43,95.35%,86.05%,81.40%,86.05%,5.03,37,41,2,4.65%,43,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-11 - Thứ 3,53,100.00%,98.11%,94.34%,98.11%,6.4,52,53,0,0.00%,53,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-06 - Thứ 5,58,96.55%,89.66%,74.14%,75.86%,5.67,52,56,2,3.45%,58,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-05 - Thứ 4,19,84.21%,84.21%,73.68%,73.68%,5.07,16,16,3,15.79%,19,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-10 - Thứ 2,25,100.00%,96.00%,84.00%,76.00%,4.52,24,25,0,0.00%,25,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-20 - Thứ 5,27,96.30%,92.59%,88.89%,81.48%,6.08,25,26,1,3.70%,27,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-22 - Thứ 7,27,92.59%,85.19%,85.19%,85.19%,5.3,23,25,2,7.41%,27,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-16 - Chủ Nhật,28,96.43%,92.86%,78.57%,89.29%,4.32,26,27,1,3.57%,28,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-14 - Thứ 6,29,100.00%,96.55%,96.55%,96.55%,9.18,28,29,0,0.00%,29,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-08 - Thứ 7,30,96.67%,83.33%,80.00%,80.00%,3.88,25,29,1,3.33%,30,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-23 - Chủ Nhật,34,100.00%,100.00%,94.12%,100.00%,4.72,34,34,0,0.00%,34,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-26 - Thứ 4,34,100.00%,97.06%,94.12%,94.12%,3.31,33,34,0,0.00%,34,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-30 - Chủ Nhật,35,100.00%,94.29%,91.43%,91.43%,8.94,33,35,0,0.00%,35,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-24 - Thứ 2,36,72.22%,66.67%,63.89%,63.89%,4.78,24,26,10,27.78%,36,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-21 - Thứ 6,37,97.30%,89.19%,29.73%,2.70%,4.8,33,36,1,2.70%,37,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-18 - Thứ 3,37,94.59%,89.19%,89.19%,89.19%,6.73,33,35,2,5.41%,37,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-12 - Thứ 4,41,95.12%,85.37%,73.17%,73.17%,5.6,35,39,2,4.88%,41,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-27 - Thứ 5,42,100.00%,92.86%,85.71%,88.10%,6.14,39,42,0,0.00%,42,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-07 - Thứ 6,45,100.00%,95.56%,26.67%,24.44%,5.33,43,45,0,0.00%,45,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-15 - Thứ 7,49,89.80%,63.27%,55.10%,55.10%,7.07,31,44,5,10.20%,49,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-04 - Thứ 3,56,98.21%,94.64%,94.64%,92.86%,7.92,53,55,1,1.79%,56,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Mới Ca 1,2026-08-03 - Thứ 2,57,98.25%,92.98%,89.47%,87.72%,4.45,53,56,1,1.75%,57,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Tồn,2026-08-24 - Thứ 2,1,100.00%,0.00%,0.00%,0.00%,,0,1,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Tồn,2026-08-27 - Thứ 5,2,100.00%,50.00%,50.00%,50.00%,28,1,2,0,0.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Tồn,2026-08-03 - Thứ 2,4,50.00%,25.00%,25.00%,25.00%,44,1,2,2,50.00%,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Trường Xuân,Hàng Tồn,2026-08-12 - Thứ 4,5,100.00%,80.00%,60.00%,60.00%,22.33,4,5,0,0.00%,0,Đắk Nông,NTB,AM Nhung
