hen_lay,region_shortname,province_name,district_name,ward_name,deliver_warehouse_id,warehouse_name,nhom_kh,nhom_kl,so_don
2026-07-27,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Thân,2069400000.00%,(KHO) Ninh Hòa 1,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Ninh Thuận,Thành phố Phan Rang – Tháp Chàm,Phường Đô Vinh,2015000000.00%,(NTH) Bảo An,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Khánh Hòa,Thành phố Cam Ranh,Phường Ba Ngòi,2283000000.00%,(KHO) Cam Linh,SME,10-20kg,6
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Lạc Đạo,2139600000.00%,(BTH) Hàm Thắng,TTS-nhỏ,10-20kg,3
2026-07-27,NTB,Đắk Nông,Huyện Krông Nô,Xã Quảng Phú,2059100000.00%,(DNO) Krông Nô,SME,10-20kg,2
2026-07-27,NTB,Đắk Nông,Huyện Đắk Mil,Xã Đức Minh,230900.00%,(DNO) Đức Lập,TTS-nhỏ,10-20kg,3
2026-07-27,NTB,Ninh Thuận,Thành phố Phan Rang – Tháp Chàm,Phường Kinh Dinh,2015000000.00%,(NTH) Bảo An,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Krông Nô,Xã Đức Xuyên,2059100000.00%,(DNO) Krông Nô,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Trinh,2139600000.00%,(BTH) Hàm Thắng,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Ninh Thuận,Huyện Ninh Sơn,Xã Nhơn Sơn,2015000000.00%,(NTH) Bảo An,Shopee-Bulky,10-20kg,4
2026-07-27,NTB,Khánh Hòa,Thị xã Ninh Hòa,Xã Ninh Xuân,2069400000.00%,(KHO) Ninh Hòa 1,SME,10-20kg,4
2026-07-27,NTB,Lâm Đồng,Huyện Di Linh,Xã Hòa Ninh,2275900000.00%,(LDO) Hòa Ninh,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Gia Lâm,2145800000.00%,(LDO) Nam Ban Lâm Hà,SME,10-20kg,3
2026-07-27,NTB,Bình Thuận,Huyện đảo Phú Quý,Xã Long Hải,2245200000.00%,(BTH) Phú Quý,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Nghĩa,2094200000.00%,(LDO) Di Linh,SME,10-20kg,4
2026-07-27,NTB,Ninh Thuận,Huyện Thuận Bắc,Xã Lợi Hải,2286100000.00%,(NTH) Phan Rang,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Mê Linh,2145800000.00%,(LDO) Nam Ban Lâm Hà,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Trinh,2139600000.00%,(BTH) Hàm Thắng,SME,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Thành phố Bảo Lộc,Phường 1,2078500000.00%,(LDO) B'Lao,TTS-nhỏ,10-20kg,2
2026-07-27,NTB,Đắk Nông,Huyện Đắk Glong,Xã Quảng Sơn,2115000000.00%,(DNO) Quảng Sơn,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Thị trấn Phan Rí Cửa,2254900000.00%,(BTH) Phan Rí Cửa,Shopee-Bulky,10-20kg,15
2026-07-27,NTB,Ninh Thuận,Huyện Ninh Sơn,Xã Lâm Sơn,2031600000.00%,(NTH) Ninh Sơn,SME,10-20kg,1
2026-07-27,NTB,Ninh Thuận,Huyện Ninh Sơn,Xã Quảng Sơn,2031600000.00%,(NTH) Ninh Sơn,TTS-nhỏ,10-20kg,3
2026-07-27,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Tân Lập,2068700000.00%,(BTH) Hàm Tân,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Thanh Hải,2132000000.00%,(BTH) Phú Thủy,TTS-nhỏ,10-20kg,2
2026-07-27,NTB,Lâm Đồng,Huyện Đạ Huoai,Thị trấn Ma Đa Guôi,189600.00%,(LDO) Đạ Huoai,TTS-nhỏ,10-20kg,2
2026-07-27,NTB,Ninh Thuận,Thành phố Phan Rang – Tháp Chàm,Phường Phủ Hà,2286100000.00%,(NTH) Phan Rang,Shopee-Bulky,10-20kg,6
2026-07-27,NTB,Đắk Nông,Huyện Đắk Song,Xã Nâm N'Jang,2208600000.00%,(DNO) Trường Xuân,SME,10-20kg,5
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Tài,2139600000.00%,(BTH) Hàm Thắng,Shopee-Bulky,10-20kg,15
2026-07-27,NTB,Ninh Thuận,Thành phố Phan Rang – Tháp Chàm,Phường Thanh Sơn,2286100000.00%,(NTH) Phan Rang,SME,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Tuy Đức,Xã Quảng Tân,2026900000.00%,(DNO) Kiến Đức,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Đạ Đờn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,SME,10-20kg,1
2026-07-27,NTB,Ninh Thuận,Huyện Bác Ái,Xã Phước Thắng,2031600000.00%,(NTH) Ninh Sơn,SME,10-20kg,3
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hiệp Nam,2058800000.00%,(KHO) Cam Lâm 2,SME,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Bắc Bình,Xã Phan Rí Thành,2063300000.00%,(BTH) Bắc Bình,SME,10-20kg,2
2026-07-27,NTB,Ninh Thuận,Huyện Ninh Sơn,Xã Mỹ Sơn,2031600000.00%,(NTH) Ninh Sơn,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Gia An,235700.00%,(BTH) Đồng Kho,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Thị trấn Cam Đức,2058800000.00%,(KHO) Cam Lâm 2,Shopee-Bulky,10-20kg,6
2026-07-27,NTB,Bình Thuận,Huyện Hàm Tân,Xã Tân Xuân,2068700000.00%,(BTH) Hàm Tân,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Phước Tây,2058800000.00%,(KHO) Cam Lâm 2,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hòa,2133100000.00%,(KHO) Cam Lâm 1,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Thủy,2132000000.00%,(BTH) Phú Thủy,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Lạc Xuân,2137700000.00%,(LDO) Đơn Dương,SME,10-20kg,2
2026-07-27,NTB,Ninh Thuận,Thành phố Phan Rang – Tháp Chàm,Phường Văn Hải,2286100000.00%,(NTH) Phan Rang,Shopee-Bulky,10-20kg,4
2026-07-27,NTB,Lâm Đồng,Thành phố Đà Lạt,Xã Xuân Trường,2211600000.00%,(LDO) Xuân Trường - Đà Lạt,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Huyện Bảo Lâm,Xã Lộc Tân,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Gia Huynh,235700.00%,(BTH) Đồng Kho,TTS-nhỏ,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Xã Bình Thạnh,2129800000.00%,(BTH) Liên Hương,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Tu Tra,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,10-20kg,7
2026-07-27,NTB,Lâm Đồng,Huyện Lạc Dương,Thị trấn Lạc Dương,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Tuy Đức,Xã Quảng Tâm,2059000000.00%,(DNO) Tuy Đức,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Lạc Dương,Xã Đạ Chais,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,SME,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Tuy Đức,Xã Quảng Tân,2026900000.00%,(DNO) Kiến Đức,Shopee-Bulky,10-20kg,4
2026-07-27,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk R'Tíh,2059000000.00%,(DNO) Tuy Đức,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đam Rông,Xã Rô Men,2067000000.00%,(LDO) Đam Rông 3,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Huyện Di Linh,Xã Tân Thượng,2094200000.00%,(LDO) Di Linh,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Khánh Vĩnh,Thị trấn Khánh Vĩnh,2055800000.00%,(KHO) Khánh Vĩnh,SME,10-20kg,3
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Thị trấn Lạc Tánh,235700.00%,(BTH) Đồng Kho,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Ninh Thuận,Huyện Ninh Sơn,Xã Lương Sơn,2031600000.00%,(NTH) Ninh Sơn,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Thị trấn Liên Hương,2129800000.00%,(BTH) Liên Hương,SME,10-20kg,4
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Xã Vĩnh Tân,2129800000.00%,(BTH) Liên Hương,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Ninh Thuận,Huyện Thuận Bắc,Xã Bắc Phong,2286100000.00%,(NTH) Phan Rang,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Thành Bắc,2058800000.00%,(KHO) Cam Lâm 2,SME,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 4,2112600000.00%,(LDO) Xuân Hương - Đà Lạt,SME,10-20kg,19
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Đồng Kho,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Bình Thuận,Thị xã La Gi,Xã Tân Phước,2159400000.00%,(BTH) Phước Hội,TTS-nhỏ,10-20kg,2
2026-07-27,NTB,Lâm Đồng,Huyện Đạ Huoai,Thị trấn Ma Đa Guôi,189600.00%,(LDO) Đạ Huoai,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Ninh Thuận,Thành phố Phan Rang – Tháp Chàm,Phường Đông Hải,2286100000.00%,(NTH) Phan Rang,Shopee-Bulky,10-20kg,6
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Ka Đơn,2137700000.00%,(LDO) Đơn Dương,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Suối Kiết,235700.00%,(BTH) Đồng Kho,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Lạc Dương,Thị trấn Lạc Dương,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,SME,10-20kg,3
2026-07-27,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Thuận Quí,2106500000.00%,(BTH) Hàm Thuận Nam,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Tài,2139600000.00%,(BTH) Hàm Thắng,SME,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Tuy Đức,Xã Đắk Búk So,2059000000.00%,(DNO) Tuy Đức,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Ninh Thuận,Thành phố Phan Rang – Tháp Chàm,Phường Mỹ Bình,2286100000.00%,(NTH) Phan Rang,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Ninh Thuận,Huyện Ninh Sơn,Thị trấn Tân Sơn,2031600000.00%,(NTH) Ninh Sơn,SME,10-20kg,2
2026-07-27,NTB,Đắk Nông,Huyện Đắk Glong,Xã Đắk Som,2136400000.00%,(DNO) Quảng Khê,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Ka Đô,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Ninh Thuận,Huyện Thuận Bắc,Xã Công Hải,2286100000.00%,(NTH) Phan Rang,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Hiệp,2055800000.00%,(KHO) Khánh Vĩnh,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Hà Lâm,189600.00%,(LDO) Đạ Huoai,SME,10-20kg,6
2026-07-27,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 7,2168700000.00%,(LDO) Lang Biang - Đà Lạt 2,SME,10-20kg,2
2026-07-27,NTB,Khánh Hòa,Huyện Vạn Ninh,Xã Vạn Phú,2104600000.00%,(KHO) Vạn Ninh,SME,10-20kg,2
2026-07-27,NTB,Đắk Nông,Huyện Đắk Song,Xã Thuận Hạnh,2147700000.00%,(DNO) Đức An,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Đắk Mil,Xã Đức Minh,230900.00%,(DNO) Đức Lập,SME,10-20kg,3
2026-07-27,NTB,Bình Thuận,Huyện Hàm Thuận Bắc,Xã Hàm Liêm,2140300000.00%,(BTH) Hàm Liêm,Shopee-Bulky,10-20kg,6
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phong Phú,2129800000.00%,(BTH) Liên Hương,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Bắc Bình,Xã Phan Thanh,2063300000.00%,(BTH) Bắc Bình,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Suối Kiết,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Đạ Ròn,2137700000.00%,(LDO) Đơn Dương,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Bắc Ruộng,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Trung,2277400000.00%,(KHO) Diên Khánh 1,Shopee-Bulky,10-20kg,4
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Xã Vĩnh Hảo,2129800000.00%,(BTH) Liên Hương,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Tuy Đức,Xã Quảng Tân,2026900000.00%,(DNO) Kiến Đức,SME,10-20kg,6
2026-07-27,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Đạm Bri,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-Bulky,10-20kg,4
2026-07-27,NTB,Lâm Đồng,Huyện Đạ Huoai,Xã Ma Đa Guôi,189600.00%,(LDO) Đạ Huoai,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 10,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,Shopee-nhỏ,10-20kg,1
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Xuân An,2132000000.00%,(BTH) Phú Thủy,SME,10-20kg,2
2026-07-27,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 12,2231200000.00%,(LDO) Lâm Viên - Đà Lạt 1,SME,10-20kg,5
2026-07-27,NTB,Bình Thuận,Huyện Hàm Thuận Bắc,Xã Hàm Đức,2248300000.00%,(BTH) Hàm Thuận,Shopee-Bulky,10-20kg,6
2026-07-27,NTB,Bình Thuận,Huyện Hàm Tân,Xã Sông Phan,2068700000.00%,(BTH) Hàm Tân,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Hiệp,2032000000.00%,(KHO) Tây Nha Trang,SME,10-20kg,4
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Tu Tra,2137700000.00%,(LDO) Đơn Dương,SME,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Xã Phước Thể,2129800000.00%,(BTH) Liên Hương,Khác,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Bắc Bình,Xã Bình An,2063300000.00%,(BTH) Bắc Bình,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Lâm Hà,Xã Đạ Đờn,2129400000.00%,(LDO) Đinh Văn Lâm Hà,Shopee-Bulky,10-20kg,4
2026-07-27,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Bình Thạnh,2129400000.00%,(LDO) Đinh Văn Lâm Hà,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Hàm Thuận Nam,Xã Hàm Minh,2106500000.00%,(BTH) Hàm Thuận Nam,SME,10-20kg,2
2026-07-27,NTB,Ninh Thuận,Huyện Bác Ái,Xã Phước Hòa,2031600000.00%,(NTH) Ninh Sơn,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Thành phố Đà Lạt,Xã Trạm Hành,2211600000.00%,(LDO) Xuân Trường - Đà Lạt,SME,10-20kg,2
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Thị trấn Thạnh Mỹ,2137700000.00%,(LDO) Đơn Dương,SME,10-20kg,3
2026-07-27,NTB,Khánh Hòa,Thị xã Ninh Hòa,Phường Ninh Đa,2054300000.00%,(KHO) Ninh Hòa 2,SME,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Quảng Lập,2137700000.00%,(LDO) Đơn Dương,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Hàm Tân,Xã Tân Đức,2068700000.00%,(BTH) Hàm Tân,SME,10-20kg,2
2026-07-27,NTB,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Thượng,2055800000.00%,(KHO) Khánh Vĩnh,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Thị trấn Liên Hương,2129800000.00%,(BTH) Liên Hương,Khác,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Ka Đô,2137700000.00%,(LDO) Đơn Dương,SME,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam Hải Đông,2058800000.00%,(KHO) Cam Lâm 2,SME,10-20kg,4
2026-07-27,NTB,Đắk Nông,Huyện Đắk R lấp,Thị trấn Kiến Đức,2026900000.00%,(DNO) Kiến Đức,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam An Bắc,2058800000.00%,(KHO) Cam Lâm 2,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tuy Phong,Xã Vĩnh Hảo,2129800000.00%,(BTH) Liên Hương,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Xã Cam An Nam,2058800000.00%,(KHO) Cam Lâm 2,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Bình Thuận,Huyện Hàm Thuận Bắc,Xã Hàm Phú,2248300000.00%,(BTH) Hàm Thuận,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Ninh Thuận,Huyện Ninh Sơn,Xã Lâm Sơn,2031600000.00%,(NTH) Ninh Sơn,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Khánh Vĩnh,Xã Cầu Bà,2055800000.00%,(KHO) Khánh Vĩnh,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Khánh Hòa,Thành phố Nha Trang,Xã Vĩnh Thạnh,2277400000.00%,(KHO) Diên Khánh 1,SME,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Hàm Tân,Xã Sơn Mỹ,2159400000.00%,(BTH) Phước Hội,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Hiệp Thạnh,2225500000.00%,(LDO) Hiệp Thạnh,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Bình Thuận,Thị xã La Gi,Phường Phước Hội,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,4
2026-07-27,NTB,Lâm Đồng,Thành phố Bảo Lộc,Phường B'lao,2146800000.00%,(LDO) 3 Bảo Lộc,TTS-nhỏ,10-20kg,1
2026-07-27,NTB,Đắk Nông,Thành phố Gia Nghĩa,Phường Nghĩa Tân,2204800000.00%,(DNO) Đông Gia Nghĩa,SME,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Măng Tố,235700.00%,(BTH) Đồng Kho,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Đức Bình,235700.00%,(BTH) Đồng Kho,SME,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Huyện Đam Rông,Xã Rô Men,2067000000.00%,(LDO) Đam Rông 3,SME,10-20kg,2
2026-07-27,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Tân Thành,2238900000.00%,(LDO) Đức Trọng 1,SME,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Đạm Bri,2146800000.00%,(LDO) 3 Bảo Lộc,Shopee-nhỏ,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Hiệp Thạnh,2225500000.00%,(LDO) Hiệp Thạnh,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Thị trấn Lạc Tánh,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Huyện Lạc Dương,Xã Đạ Chais,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Tân Hội,2238900000.00%,(LDO) Đức Trọng 1,Shopee-Bulky,10-20kg,5
2026-07-27,NTB,Bình Thuận,Thị xã La Gi,Xã Tân Phước,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Huyện Lạc Dương,Xã Đạ Nhim,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,Shopee-Bulky,10-20kg,5
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Gia An,235700.00%,(BTH) Đồng Kho,SME,10-20kg,5
2026-07-27,NTB,Lâm Đồng,Huyện Đức Trọng,Thị trấn Liên Nghĩa,2151600000.00%,(LDO) Đức Trọng 2,SME,10-20kg,19
2026-07-27,NTB,Lâm Đồng,Huyện Lạc Dương,Xã Đạ Nhim,2205100000.00%,(LDO) Lang Biang - Đà Lạt 1,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Gia An,235700.00%,(BTH) Đồng Kho,Khác,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Hàm Tân,Xã Tân Thắng,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,4
2026-07-27,NTB,Lâm Đồng,Thành phố Bảo Lộc,Xã Đạm Bri,2146800000.00%,(LDO) 3 Bảo Lộc,TTS-nhỏ,10-20kg,2
2026-07-27,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Tân Thành,2238900000.00%,(LDO) Đức Trọng 1,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Thị trấn Lạc Tánh,235700.00%,(BTH) Đồng Kho,SME,10-20kg,1
2026-07-27,NTB,Lâm Đồng,Huyện Đức Trọng,Xã Phú Hội,2238900000.00%,(LDO) Đức Trọng 1,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Đồng Kho,235700.00%,(BTH) Đồng Kho,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Hàm Tân,Xã Thắng Hải,2159400000.00%,(BTH) Phước Hội,SME,10-20kg,3
2026-07-27,NTB,Đắk Nông,Thành phố Gia Nghĩa,Phường Nghĩa Thành,2204800000.00%,(DNO) Đông Gia Nghĩa,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Thị xã La Gi,Phường Tân Thiện,2159400000.00%,(BTH) Phước Hội,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Lâm Đồng,Huyện Đam Rông,Xã Phi Liêng,2067000000.00%,(LDO) Đam Rông 3,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Tánh Linh,Xã Măng Tố,235700.00%,(BTH) Đồng Kho,Shopee-Bulky,10-20kg,7
2026-07-27,NTB,Khánh Hòa,Thành phố Nha Trang,Phường Lộc Thọ,2049500000.00%,(KHO) Nha Trang,TTS-nhỏ,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Thành phố Đà Lạt,Phường 2,2168700000.00%,(LDO) Lang Biang - Đà Lạt 2,Shopee-Bulky,10-20kg,19
2026-07-27,NTB,Đắk Nông,Huyện Tuy Đức,Xã Quảng Trực,2059000000.00%,(DNO) Tuy Đức,Shopee-Bulky,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Khánh Vĩnh,Xã Khánh Trung,2055800000.00%,(KHO) Khánh Vĩnh,SME,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Đắk R lấp,Xã Đạo Nghĩa,2026900000.00%,(DNO) Kiến Đức,Shopee-Bulky,10-20kg,2
2026-07-27,NTB,Đắk Nông,Huyện Tuy Đức,Xã Quảng Trực,2059000000.00%,(DNO) Tuy Đức,SME,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Hàm Thuận Bắc,Xã Hồng Liêm,2248300000.00%,(BTH) Hàm Thuận,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Huyện Hàm Tân,Thị trấn Tân Minh,2068700000.00%,(BTH) Hàm Tân,SME,10-20kg,1
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Thủy,2132000000.00%,(BTH) Phú Thủy,Shopee-nhỏ,10-20kg,1
2026-07-27,NTB,Đắk Nông,Huyện Đắk Song,Xã Thuận Hà,2147700000.00%,(DNO) Đức An,Shopee-Bulky,10-20kg,3
2026-07-27,NTB,Lâm Đồng,Huyện Đơn Dương,Xã Quảng Lập,2137700000.00%,(LDO) Đơn Dương,SME,10-20kg,1
2026-07-27,NTB,Khánh Hòa,Huyện Cam Lâm,Thị trấn Cam Đức,2058800000.00%,(KHO) Cam Lâm 2,SME,10-20kg,2
2026-07-27,NTB,Bình Thuận,Thành phố Phan Thiết,Phường Phú Hài,2132000000.00%,(BTH) Phú Thủy,TTS-nhỏ,10-20kg,2
2026-07-27,NTB,Bình Thuận,Huyện Hàm Tân,Xã Tân Đức,2068700000.00%,(BTH) Hàm Tân,Shopee-Bulky,10-20kg,1
