Mã bưu cục,Mã đơn hàng,Loại đơn,Khách hàng,Trạng thái,Thời gian tồn đọng,warehouse_name
22830000,GYY6FNXH,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22861000,FHS38506410,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYYBYRA7,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYY37NYY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,FHS38497186,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYY3686D,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,GYY3NQ43,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22830000,GYY6UFFB,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY69WYM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6NPFT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6NBL9,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6P7M9,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY63GGM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY649PU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6KLVT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6WWA9,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6H6HY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6X8G6,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6A8RC,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYY6E63M,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYNK3HB,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYNHLCR,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYNAWFC,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYNRPMB,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYNEFCF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYD7NTE,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYDDAWN,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYDBQLR,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYDBDUN,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYDAGCG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYDYKVY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYDYHEN,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYDMRFA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYY4HLCT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22830000,GYYPLT8F,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYPA6X7,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22830000,GYYPFRKM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,NVS845174074,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22830000,GYYPNUVU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYTB8VV,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22830000,GYYPPHP3,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYPWV78,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,(BTH) Lương Sơn
22830000,GYYPBQU9,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22934000,GYYPVAYA,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,(BTH) Lương Sơn
22830000,NVS836369021,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYP4HFR,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22051000,GYY4DCT8,Luân chuyển trả,OTHER,Không cần đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
21687000,GYYXLNEH,Luân chuyển trả,SHOPEE,Không cần đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22483000,GYYW9GYK,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
21377000,VNGH80569989004,Luân chuyển trả,TTS,Không cần đóng kiện,48_72,(LDO) Đơn Dương
22394000,VNGH80993099009,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22759000,GYY6PCGY,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22746000,GYYPCW9U,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22793000,GYYTVTLH,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22048001,VNGH80416709102,Luân chuyển giao,TTS,Chưa đóng kiện,120_192,(DNO) ĐL Nam Gia Nghĩa 2
22861000,GYY3BULF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22861000,FHS38484407,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
21687000,GYYHFMN9,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22394000,VNGH80154189102,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22861000,GYY34Q9L,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22394000,VNGH80718149010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22394000,VNGH80976639010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22830000,GYYPKTTM,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22394000,VNGH80928719101,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22830000,GYYPTQ67,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22394000,VNGH80677759010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYWBFCR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80011629102,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYADXV8,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80867629009,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYA66VC,Luân chuyển giao,SHOPEE,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80583889010,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYXWAUX,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80641039009,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYXWYC6,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80640639008,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYW3LBR,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80009259009,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22051000,VNGH80714339207,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80055429010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,VNGH80091509207,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80393389005,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYKL3WB,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80961789007,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYY6EVWP,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80870199007,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,GYYPLAAQ,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80131999006,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,VNGH80222489106,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80018119010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22051000,VNGH80679619104,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(LDO) Lang Biang - Đà Lạt 1
22394000,VNGH80022039010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22394000,VNGH80337869010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22394000,VNGH80007049010,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22483000,GYY4WGVT,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22394000,VNGH80176869009,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22483000,GYYPTYEM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22394000,VNGH80710269009,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22793000,GYYKK4XG,Luân chuyển giao,SHOPEE,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22048001,GYYNP8TD,Luân chuyển giao,OTHER,Chưa đóng kiện,120_192,(DNO) ĐL Nam Gia Nghĩa 2
22759000,GYYNAAXV,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22048001,GYYNPYRN,Luân chuyển giao,OTHER,Chưa đóng kiện,120_192,(DNO) ĐL Nam Gia Nghĩa 2
22746000,GYYP9C4G,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22861000,FHS38484768,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
21687000,GYYHVC3T,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22746000,GYYPV3CQ,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22483000,GYYAMHXB,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22746000,GYYP6TAG,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22861000,GYY44L6T,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(NTH) Phan Rang
22746000,GYYP4CMK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22861000,VNGH80990749105,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(NTH) Phan Rang
22483000,GYYAKH69,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22483000,GYYA6XUY,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22483000,GYYABXBA,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22483000,GYYA6XL6,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22746000,GYYPWYQL,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22051000,VNGH80611489105,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(LDO) Lang Biang - Đà Lạt 1
22746000,GYYPXA99,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22051000,VNGH80551809102,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(LDO) Lang Biang - Đà Lạt 1
22051000,GYYCNRPU,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(LDO) Lang Biang - Đà Lạt 1
22746000,GYYPRT9U,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,FHS38503082,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,FHS38484837,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22759000,GYYN8WPQ,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22746000,GYYBT7DL,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22759000,GYYDPF6Y,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22746000,GYY3UF7T,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22759000,GYYD3WV7,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22746000,GYY3VFLA,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22759000,GYYDHAWU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22746000,GYY3P6LK,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,GYY3B6TD,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,GYY34TKF,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,GYY4GTXU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,VNGH80597239105,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(KHO) Nam Nha Trang 1
22830000,GYYPTLCT,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22746000,VNGH80979469201,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22830000,GYYB7LAD,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,GYYBULG7,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22830000,NVS843197370,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22759000,GYYDAQD3,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYDA6M7,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,NVN842806434,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYP97L4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYP9NW3,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYP9WYU,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYPN899,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYP3CTN,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYPTQ84,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYBV9XH,Luân chuyển trả,OTHER,Không cần đóng kiện,6_12,(LDO) Hòa Ninh
22759000,VNGH80166689109,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,VNGH80719689201,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,VNGH80645949108,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,VNGH80971359110,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(LDO) Hòa Ninh
22759000,VNGH80830909104,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(LDO) Hòa Ninh
22759000,GYYKCTLP,Luân chuyển giao,OTHER,Không cần đóng kiện,6_12,(LDO) Hòa Ninh
22759000,VNGH80391469303,Luân chuyển giao,TTS,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYT76DU,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYY6CTHX,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYY4DTML,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYKGKAE,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYT37TL,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYTTQAB,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYPVV6K,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYKGWKQ,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYBW6BG,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYW4HQH,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYKLQ9C,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYYVPMXM,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,GYY4M4LL,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22934000,GYY3HG4Q,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYWFXX7,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYKAMBG,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYHTRW6,Luân chuyển trả,SHOPEE,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22746000,VNGH80599899107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22934000,GYY3XEM4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22793000,GYYWUM9M,Luân chuyển giao,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22934000,NVS845497884,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYW7CC4,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYH98R3,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYWATBD,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYWRTYX,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYKF7NL,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYY39NKQ,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Lương Sơn
22934000,GYYDLPHQ,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(BTH) Lương Sơn
22934000,GYYD9RU3,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(BTH) Lương Sơn
22934000,VNGH80129279106,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(BTH) Lương Sơn
22394000,VNGH80769689009,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22394000,VNGH80126059010,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22394000,VNGH80341289006,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22394000,VNGH80951119008,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(DNO) Quảng Tín
22394000,VNGH80305249010,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(DNO) Quảng Tín
22793000,GYY4KWRG,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Thọ
21377000,VNGH80783549004,Luân chuyển trả,TTS,Chưa đóng kiện,96_120,(LDO) Đơn Dương
22793000,GYYPC3T7,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22048001,GYYNPYPX,Luân chuyển giao,OTHER,Chưa đóng kiện,120_192,(DNO) ĐL Nam Gia Nghĩa 2
21377000,GYYD3W68,Luân chuyển trả,SHOPEE,Chưa đóng kiện,96_120,(LDO) Đơn Dương
21687000,GYYWY8G4,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(LDO) Lang Biang - Đà Lạt 2
22048001,GYYNP8W3,Luân chuyển giao,OTHER,Chưa đóng kiện,120_192,(DNO) ĐL Nam Gia Nghĩa 2
22861000,VNGH80444559108,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(NTH) Phan Rang
21687000,GYYP7K4D,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(LDO) Lang Biang - Đà Lạt 2
22483000,GYYA6XNQ,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22051000,GYYH33V4,Luân chuyển giao,OTHER,Chưa đóng kiện,24_36,(LDO) Lang Biang - Đà Lạt 1
22830000,GYYBNTLW,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Cam Linh
22759000,GYYWQC7P,Luân chuyển trả,SHOPEE,Không cần đóng kiện,12_24,(LDO) Hòa Ninh
22483000,GYYA6XPD,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22759000,GYYKTRNP,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22483000,GYYADMGM,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22759000,GYYHURAV,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22051000,GYYHDRTA,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(LDO) Lang Biang - Đà Lạt 1
22759000,GYYHLW4N,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22051000,GYYHBUQC,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(LDO) Lang Biang - Đà Lạt 1
22759000,GYYTQ843,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22759000,ICT260Y0TXC,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(LDO) Hòa Ninh
22746000,VNGH80011319108,Luân chuyển trả,TTS,Không cần đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,VNGH80370849109,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,VNGH80116499103,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22746000,VNGH80945759104,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22483000,GYYWPWPY,Luân chuyển giao,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22746000,VNGH80033779107,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22483000,GYY6W36P,Luân chuyển trả,OTHER,Chưa đóng kiện,12_24,(BTH) Hàm Thuận
22746000,VNGH80836329102,Luân chuyển trả,TTS,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22483000,VNGH80181059103,Luân chuyển trả,TTS,Chưa đóng kiện,24_36,(BTH) Hàm Thuận
22746000,GYYP3Q34,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22483000,GYYDACT6,Luân chuyển trả,OTHER,Chưa đóng kiện,24_36,(BTH) Hàm Thuận
22746000,GYY48BEE,Luân chuyển trả,OTHER,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22051000,GYYHPW6U,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(LDO) Lang Biang - Đà Lạt 1
22746000,GYYWDBPW,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22051000,GYYH39Y6,Luân chuyển giao,OTHER,Chưa đóng kiện,36_48,(LDO) Lang Biang - Đà Lạt 1
22746000,GYYW33FF,Luân chuyển trả,SHOPEE,Chưa đóng kiện,6_12,(KHO) Nam Nha Trang 1
22793000,GYY4CXTH,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Thọ
21377000,GYYKUVX6,Luân chuyển giao,SHOPEE,Chưa đóng kiện,96_120,(LDO) Đơn Dương
22048001,GYYNPYBP,Luân chuyển giao,OTHER,Chưa đóng kiện,120_192,(DNO) ĐL Nam Gia Nghĩa 2
21377000,GYYN4A3G,Luân chuyển giao,OTHER,Chưa đóng kiện,120_192,(LDO) Đơn Dương
22048001,GYYNP8XU,Luân chuyển giao,OTHER,Chưa đóng kiện,120_192,(DNO) ĐL Nam Gia Nghĩa 2
21377000,VNGH80914279008,Luân chuyển giao,TTS,Chưa đóng kiện,192,(LDO) Đơn Dương
22048001,GYYNP8X9,Luân chuyển giao,OTHER,Chưa đóng kiện,120_192,(DNO) ĐL Nam Gia Nghĩa 2
21377000,GYYUCWYE,Luân chuyển trả,SHOPEE,Không cần đóng kiện,192,(LDO) Đơn Dương
22793000,GYYW6ELK,Luân chuyển trả,SHOPEE,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22793000,GYYW8BGX,Luân chuyển trả,SHOPEE,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22793000,GYYTFGLR,Luân chuyển trả,SHOPEE,Chưa đóng kiện,0_6,(KHO) Diên Thọ
22793000,GYYT8MQD,Luân chuyển trả,OTHER,Chưa đóng kiện,0_6,(KHO) Diên Thọ
