Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,% Chuyển trả,Leadtime,Sản Lượng Giao Thành Công,Sản Lượng Chuyển Trả,Sản Lượng Gán,Sản Lượng Trả,Sản Lượng Tồn,Sản Lượng Chưa Gán,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,Tỉnh,Vùng,AM
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-05 - Chủ Nhật,28,1,0.8571,0.0714,10.58,23.9988,1.9992,28,1.9992,2.002,0,0,0.0715,28,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-04 - Thứ 7,28,1,0.8929,0.0357,10.08,25.0012,0.9996,28,0.9996,1.9992,0,0,0.0714,28,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-06 - Thứ 2,29,1,0.7241,0,9.33,20.9989,0,29,0,8.0011,0,0,0.2759,29,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-03 - Thứ 6,30,1,0.8,0,10.38,24,0,30,0,6,0,0,0.2,30,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-06-26 - Thứ 6,31,1,0.8065,0.0323,12.08,25.0015,1.0013,31,1.0013,4.9972,0,0,0.1612,31,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-13 - Thứ 2,33,1,0.8182,0.0303,10.7,27.0006,0.9999,33,0.9999,4.9995,0,0,0.1515,33,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-06-20 - Thứ 7,33,1,0.9091,0,9.47,30.0003,0,33,0,2.9997,0,0,0.0909,33,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-12 - Chủ Nhật,34,1,0.8529,0.0294,10.93,28.9986,0.9996,34,0.9996,4.0018,0,0,0.1177,34,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-06-25 - Thứ 5,34,1,0.7941,0.0588,11.89,26.9994,1.9992,34,1.9992,5.0014,0,0,0.1471,34,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-06-22 - Thứ 2,34,1,0.6765,0,12.22,23.001,0,34,0,10.999,0,0,0.3235,34,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-01 - Thứ 4,36,1,0.8611,0.0278,10.39,30.9996,1.0008,36,1.0008,3.9996,0,0,0.1111,36,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-06-21 - Chủ Nhật,40,1,0.65,0,11.69,26,0,40,0,14,0,0,0.35,40,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-17 - Thứ 6,40,1,0.875,0.025,12.54,35,1,40,1,4,0,0,0.1,40,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-11 - Thứ 7,41,1,0.7561,0.0488,8.35,31.0001,2.0008,41,2.0008,7.9991,0,0,0.1951,41,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-06-27 - Thứ 7,47,1,0.8298,0,9.41,39.0006,0,47,0,7.9994,0,0,0.1702,47,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-06-28 - Chủ Nhật,49,1,0.7551,0.0408,12.22,36.9999,1.9992,49,1.9992,10.0009,0,0,0.2041,49,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 1,2026-07-08 - Thứ 4,50,1,0.96,0,10.33,48,0,50,0,2,0,0,0.04,50,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-13 - Thứ 2,10,0.5,0.3,0,2,3,0,5,0,7,5,0.5,0.7,10,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-22 - Thứ 2,12,0.5833,0.5833,0,2.29,6.9996,0,6.9996,0,5.0004,5.0004,0.4167,0.4167,12,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-06 - Thứ 2,13,0.3846,0.3077,0,3,4.0001,0,4.9998,0,8.9999,8.0002,0.6154,0.6923,13,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-12 - Chủ Nhật,16,0.4375,0.25,0,3.25,4,0,7,0,12,9,0.5625,0.75,16,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-16 - Thứ 5,17,0.4118,0.2941,0.0588,3.4,4.9997,0.9996,7.0006,0.9996,11.0007,9.9994,0.5882,0.6471,17,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-20 - Thứ 7,18,0.4444,0.3333,0,2.17,5.9994,0,7.9992,0,12.0006,10.0008,0.5556,0.6667,18,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-14 - Thứ 3,18,0.6667,0.6667,0,1.83,12.0006,0,12.0006,0,5.9994,5.9994,0.3333,0.3333,18,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-27 - Thứ 7,18,0.2222,0.1111,0.1111,1,1.9998,1.9998,3.9996,1.9998,14.0004,14.0004,0.7778,0.7778,18,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-03 - Thứ 6,19,0.1579,0.1579,0,1.33,3.0001,0,3.0001,0,15.9999,15.9999,0.8421,0.8421,19,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-17 - Thứ 6,20,0.5,0.35,0,2,7,0,10,0,13,10,0.5,0.65,20,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-07 - Thứ 3,22,0.1364,0.0909,0,2.5,1.9998,0,3.0008,0,20.0002,18.9992,0.8636,0.9091,22,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-29 - Thứ 2,22,0.2727,0.1364,0,2.33,3.0008,0,5.9994,0,18.9992,16.0006,0.7273,0.8636,22,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-21 - Chủ Nhật,23,0.3478,0.3043,0,2.14,6.9989,0,7.9994,0,16.0011,15.0006,0.6522,0.6957,23,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-24 - Thứ 4,24,0.375,0.2917,0.0833,4,7.0008,1.9992,9,1.9992,15,15,0.625,0.625,24,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-25 - Thứ 5,25,0.48,0.44,0,2.91,11,0,12,0,14,13,0.52,0.56,25,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-11 - Thứ 7,25,0.6,0.6,0,2.2,15,0,15,0,10,10,0.4,0.4,25,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-02 - Thứ 5,26,0.3077,0.2692,0,3.43,6.9992,0,8.0002,0,19.0008,17.9998,0.6923,0.7308,26,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-10 - Thứ 6,26,0.3462,0.3077,0,3.25,8.0002,0,9.0012,0,17.9998,16.9988,0.6538,0.6923,26,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-05 - Chủ Nhật,27,0.3704,0.2963,0,2.75,8.0001,0,10.0008,0,18.9999,16.9992,0.6296,0.7037,27,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-01 - Thứ 4,27,0.6296,0.6296,0,2,16.9992,0,16.9992,0,10.0008,10.0008,0.3704,0.3704,27,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-26 - Thứ 6,28,0.3214,0.2857,0,3,7.9996,0,8.9992,0,20.0004,19.0008,0.6786,0.7143,28,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-30 - Thứ 3,28,0.5,0.5,0,2.14,14,0,14,0,14,14,0.5,0.5,28,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-08 - Thứ 4,29,0.4138,0.4138,0,1.75,12.0002,0,12.0002,0,16.9998,16.9998,0.5862,0.5862,29,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-04 - Thứ 7,30,0.3,0.3,0,2.33,9,0,9,0,21,21,0.7,0.7,30,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-23 - Thứ 3,30,0.4,0.2667,0,2,8.001,0,12,0,21.999,18,0.6,0.7333,30,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-15 - Thứ 4,31,0.4194,0.3548,0,1.64,10.9988,0,13.0014,0,20.0012,17.9986,0.5806,0.6452,31,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-06-28 - Chủ Nhật,32,0.375,0.375,0,4.33,12,0,12,0,20,20,0.625,0.625,32,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Mới Ca 2,2026-07-09 - Thứ 5,38,0.5,0.5,0,2.16,19,0,19,0,19,19,0.5,0.5,38,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-02 - Thứ 5,16,1,0.5,0.1875,28.13,8,3,16,3,5,0,0,0.3125,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-14 - Thứ 3,18,0.9444,0.3889,0,28.14,7.0002,0,16.9992,0,10.9998,1.0008,0.0556,0.6111,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-15 - Thứ 4,19,1,0.5789,0.1053,41,10.9991,2.0007,19,2.0007,6.0002,0,0,0.3158,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-01 - Thứ 4,20,1,0.8,0.1,26.19,16,2,20,2,2,0,0,0.1,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-09 - Thứ 5,21,1,0.8571,0,27.06,17.9991,0,21,0,3.0009,0,0,0.1429,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-21 - Chủ Nhật,22,1,0.6364,0,34.64,14.0008,0,22,0,7.9992,0,0,0.3636,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-07 - Thứ 3,22,1,0.5909,0.0909,38.31,12.9998,1.9998,22,1.9998,7.0004,0,0,0.3182,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-13 - Thứ 2,22,1,0.6364,0.0455,34.57,14.0008,1.001,22,1.001,6.9982,0,0,0.3181,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-12 - Chủ Nhật,23,1,0.6087,0.087,28.86,14.0001,2.001,23,2.001,6.9989,0,0,0.3043,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-26 - Thứ 6,26,1,0.6154,0.0769,31.81,16.0004,1.9994,26,1.9994,8.0002,0,0,0.3077,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-23 - Thứ 3,26,1,0.5385,0.0769,33.71,14.001,1.9994,26,1.9994,9.9996,0,0,0.3846,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-08 - Thứ 4,26,1,0.7692,0.0769,28,19.9992,1.9994,26,1.9994,4.0014,0,0,0.1539,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-06 - Thứ 2,26,1,0.7692,0.0385,31.25,19.9992,1.001,26,1.001,4.9998,0,0,0.1923,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-03 - Thứ 6,28,1,0.6786,0,28.21,19.0008,0,28,0,8.9992,0,0,0.3214,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-16 - Thứ 5,29,1,0.5172,0.0345,28.6,14.9988,1.0005,29,1.0005,13.0007,0,0,0.4483,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-10 - Thứ 6,29,1,0.6552,0.0345,26.42,19.0008,1.0005,29,1.0005,8.9987,0,0,0.3103,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-28 - Chủ Nhật,30,1,0.4667,0.1,30.21,14.001,3,30,3,12.999,0,0,0.4333,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-04 - Thứ 7,30,1,0.5667,0.0667,31.59,17.001,2.001,30,2.001,10.998,0,0,0.3666,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-30 - Thứ 3,30,1,0.8667,0.0333,29.92,26.001,0.999,30,0.999,3,0,0,0.1,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-25 - Thứ 5,30,1,0.7667,0,41.87,23.001,0,30,0,6.999,0,0,0.2333,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-17 - Thứ 6,31,1,0.6774,0.0968,34.95,20.9994,3.0008,31,3.0008,6.9998,0,0,0.2258,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-22 - Thứ 2,31,1,0.5806,0.0968,26.83,17.9986,3.0008,31,3.0008,10.0006,0,0,0.3226,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-11 - Thứ 7,32,1,0.7813,0,31.92,25.0016,0,32,0,6.9984,0,0,0.2187,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-27 - Thứ 7,32,1,0.75,0,32.33,24,0,32,0,8,0,0,0.25,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-07-05 - Chủ Nhật,33,1,0.7576,0.0303,32.88,25.0008,0.9999,33,0.9999,6.9993,0,0,0.2121,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-24 - Thứ 4,35,0.9429,0.6857,0.0571,33.08,23.9995,1.9985,33.0015,1.9985,9.002,1.9985,0.0571,0.2572,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-20 - Thứ 7,37,1,0.7568,0.0811,30.46,28.0016,3.0007,37,3.0007,5.9977,0,0,0.1621,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Krông Nô,Hàng Tồn,2026-06-29 - Thứ 2,41,0.9756,0.6341,0.0732,35.77,25.9981,3.0012,39.9996,3.0012,12.0007,1.0004,0.0244,0.2927,0,Đắk Nông,NTB,AM Nhung
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-09 - Thứ 5,56,0.7857,0.6429,0,9.11,36.0024,0,43.9992,0,19.9976,12.0008,0.2143,0.3571,56,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-15 - Thứ 4,21,0.4762,0.381,0,6.88,8.001,0,10.0002,0,12.999,10.9998,0.5238,0.619,21,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-12 - Chủ Nhật,23,0.5652,0.5217,0,9.92,11.9991,0,12.9996,0,11.0009,10.0004,0.4348,0.4783,23,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-30 - Thứ 3,24,0.75,0.625,0,12.73,15,0,18,0,9,6,0.25,0.375,24,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-11 - Thứ 7,27,0.6296,0.5185,0,8.36,13.9995,0,16.9992,0,13.0005,10.0008,0.3704,0.4815,27,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-13 - Thứ 2,27,0.6667,0.5556,0.037,6.67,15.0012,0.999,18.0009,0.999,10.9998,8.9991,0.3333,0.4074,27,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-14 - Thứ 3,28,0.5714,0.4286,0,8.08,12.0008,0,15.9992,0,15.9992,12.0008,0.4286,0.5714,28,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-17 - Thứ 6,29,0.3103,0.2069,0,9.17,6.0001,0,8.9987,0,22.9999,20.0013,0.6897,0.7931,29,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-21 - Chủ Nhật,29,0.931,0.7586,0.0345,11.77,21.9994,1.0005,26.999,1.0005,6.0001,2.001,0.069,0.2069,29,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-05 - Chủ Nhật,31,0.2903,0.2903,0,9.89,8.9993,0,8.9993,0,22.0007,22.0007,0.7097,0.7097,31,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-01 - Thứ 4,31,0.9355,0.7742,0,9.42,24.0002,0,29.0005,0,6.9998,1.9995,0.0645,0.2258,31,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-07 - Thứ 3,33,0.5758,0.3333,0.0303,11.27,10.9989,0.9999,19.0014,0.9999,21.0012,13.9986,0.4242,0.6364,33,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-25 - Thứ 5,35,0.8,0.7429,0,13.42,26.0015,0,28,0,8.9985,7,0.2,0.2571,35,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-06 - Thứ 2,35,0.6286,0.6,0,11.76,21,0,22.001,0,14,12.999,0.3714,0.4,35,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-23 - Thứ 3,37,0.8919,0.6757,0.0811,12.56,25.0009,3.0007,33.0003,3.0007,8.9984,3.9997,0.1081,0.2432,37,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-26 - Thứ 6,37,0.973,0.8378,0,12.61,30.9986,0,36.001,0,6.0014,0.999,0.027,0.1622,37,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-04 - Thứ 7,38,0.5526,0.4474,0.0263,9.12,17.0012,0.9994,20.9988,0.9994,19.9994,17.0012,0.4474,0.5263,38,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-22 - Thứ 2,40,0.875,0.8,0,10.06,32,0,35,0,8,5,0.125,0.2,40,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-28 - Chủ Nhật,41,0.4878,0.439,0.0244,12.78,17.999,1.0004,19.9998,1.0004,22.0006,21.0002,0.5122,0.5366,41,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-24 - Thứ 4,41,0.8293,0.561,0,9.39,23.001,0,34.0013,0,17.999,6.9987,0.1707,0.439,41,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-10 - Thứ 6,42,0.7143,0.619,0,9.73,25.998,0,30.0006,0,16.002,11.9994,0.2857,0.381,42,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-20 - Thứ 7,42,0.7857,0.7381,0,9.32,31.0002,0,32.9994,0,10.9998,9.0006,0.2143,0.2619,42,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-03 - Thứ 6,43,0.6512,0.4419,0.0233,12.05,19.0017,1.0019,28.0016,1.0019,22.9964,14.9984,0.3488,0.5348,43,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-08 - Thứ 4,45,0.6667,0.5333,0,7.58,23.9985,0,30.0015,0,21.0015,14.9985,0.3333,0.4667,45,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-16 - Thứ 5,45,0.5111,0.3111,0,7.79,13.9995,0,22.9995,0,31.0005,22.0005,0.4889,0.6889,45,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-29 - Thứ 2,47,0.6383,0.4894,0.0213,14.43,23.0018,1.0011,30.0001,1.0011,22.9971,16.9999,0.3617,0.4893,47,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-07-02 - Thứ 5,51,0.6863,0.5098,0,9.88,25.9998,0,35.0013,0,25.0002,15.9987,0.3137,0.4902,51,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 1,2026-06-27 - Thứ 7,54,0.6296,0.5556,0.037,12,30.0024,1.998,33.9984,1.998,21.9996,20.0016,0.3704,0.4074,54,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-06-25 - Thứ 5,1,1,1,0,7,1,0,1,0,0,0,0,0,1,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-06-23 - Thứ 3,1,1,0,0,0,0,0,1,0,1,0,0,1,1,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-06-26 - Thứ 6,1,1,1,0,1,1,0,1,0,0,0,0,0,1,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-06-30 - Thứ 3,1,1,1,0,12,1,0,1,0,0,0,0,0,1,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-06-27 - Thứ 7,2,1,1,0,4,2,0,2,0,0,0,0,0,2,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-06-20 - Thứ 7,3,1,1,0,0.33,3,0,3,0,0,0,0,0,3,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-06-29 - Thứ 2,3,1,1,0,3.33,3,0,3,0,0,0,0,0,3,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-01 - Thứ 4,6,1,1,0,1.5,6,0,6,0,0,0,0,0,6,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-08 - Thứ 4,6,0,0,0,0,0,0,0,0,6,6,1,1,6,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-11 - Thứ 7,8,0,0,0,0,0,0,0,0,8,8,1,1,8,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-13 - Thứ 2,8,0.25,0.25,0,8.5,2,0,2,0,6,6,0.75,0.75,8,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-16 - Thứ 5,11,0,0,0,0,0,0,0,0,11,11,1,1,11,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-12 - Chủ Nhật,12,0,0,0,0,0,0,0,0,12,12,1,1,12,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-14 - Thứ 3,15,0.4,0,0,0,0,0,6,0,15,9,0.6,1,15,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-04 - Thứ 7,17,0.0588,0,0.0588,0,0,0.9996,0.9996,0.9996,16.0004,16.0004,0.9412,0.9412,17,Đắk Nông,NTB,AM Phước
NTB - Đắk Nông,(DNO) Kiến Đức,Hàng Mới Ca 2,2026-07-17 - Thứ 6,18,0,0,0,0,0,0,0,0,18,18,1,1,18,Đắk Nông,NTB,AM Phước
