Cấp Quản Lý,Chi tiết,Loại Hàng,Time,Volume,% Gán,% GTC,Sản Lượng Giao Thành Công,Sản Lượng Tồn,% Chưa Gán,%Tồn,Hàng Mới Về Trong Ngày,AM,Unnamed: 13,Cấp Quản Lý.1,Chi tiết.1,Loại Hàng.1,Time.1,Volume.1,% Gán.1,% GTC.1,Sản Lượng Giao Thành Công.1,Sản Lượng Tồn.1,% Chưa Gán.1,%Tồn.1,Hàng Mới Về Trong Ngày.1,AM.1,Unnamed: 27,Cấp Quản Lý.2,Chi tiết.2,Loại Hàng.2,Time.2,Volume.2,% Gán.2,% GTC.2,Sản Lượng Giao Thành Công.2,Sản Lượng Tồn.2,% Chưa Gán.2,%Tồn.2,Hàng Mới Về Trong Ngày.2,AM.2
NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 1,2026-09-14 - Thứ 2,445,98.65%,85.17%,379,65,1.35%,14.61%,445,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 2,2026-09-14 - Thứ 2,315,55.24%,50.48%,159,156,44.76%,49.52%,315,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Tồn,2026-09-14 - Thứ 2,373,91.69%,60.05%,224,131,8.31%,35.12%,0,AM Chi
NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 1,2026-09-15 - Thứ 3,282,95.39%,82.98%,234,46,4.61%,16.31%,282,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 2,2026-09-15 - Thứ 3,339,51.03%,45.72%,155,183,48.97%,53.99%,339,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Tồn,2026-09-15 - Thứ 3,326,92.02%,61.04%,199,109,7.98%,33.44%,0,AM Chi
NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 1,2026-09-16 - Thứ 4,217,99.08%,86.64%,188,29,0.92%,13.36%,217,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 2,2026-09-16 - Thứ 4,451,38.14%,31.26%,141,310,61.86%,68.74%,451,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Tồn,2026-09-16 - Thứ 4,330,96.97%,60.61%,200,112,3.03%,33.94%,0,AM Chi
NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 1,2026-09-17 - Thứ 5,314,99.68%,87.90%,276,37,0.32%,11.78%,314,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 2,2026-09-17 - Thứ 5,364,50.00%,46.15%,168,196,50.00%,53.85%,364,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Tồn,2026-09-17 - Thứ 5,433,97.00%,68.36%,296,120,3.00%,27.71%,0,AM Chi
NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 1,2026-09-18 - Thứ 6,274,98.91%,79.20%,217,54,1.09%,19.71%,274,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Mới Ca 2,2026-09-18 - Thứ 6,368,29.62%,24.46%,90,278,70.38%,75.54%,368,AM Chi,,NTB - Lâm Đồng,(LDO) Đinh Văn Lâm Hà,Hàng Tồn,2026-09-18 - Thứ 6,332,95.18%,56.63%,188,138,4.82%,41.56%,0,AM Chi
NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 1,2026-09-12 - Thứ 7,865,54.45%,37.80%,327,530,45.55%,61.28%,865,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 2,2026-09-12 - Thứ 7,2,100.00%,50.00%,1,1,0.00%,50.00%,2,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Tồn,2026-09-12 - Thứ 7,853,59.20%,33.18%,283,552,40.80%,64.71%,0,AM Trường
NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 1,2026-09-13 - Chủ Nhật,977,73.69%,58.75%,574,388,26.31%,39.71%,977,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 2,2026-09-13 - Chủ Nhật,6,100.00%,66.67%,4,2,0.00%,33.33%,6,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Tồn,2026-09-13 - Chủ Nhật,"1,055",59.05%,33.27%,351,666,40.95%,63.13%,0,AM Trường
NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 1,2026-09-14 - Thứ 2,983,56.46%,45.07%,443,538,43.54%,54.73%,983,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 2,2026-09-14 - Thứ 2,1,100.00%,100.00%,1,0,0.00%,0.00%,1,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Tồn,2026-09-14 - Thứ 2,"1,004",41.43%,25.90%,260,733,58.57%,73.00%,0,AM Trường
NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 1,2026-09-15 - Thứ 3,847,62.46%,43.80%,371,474,37.54%,55.96%,847,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 2,2026-09-15 - Thứ 3,4,50.00%,50.00%,2,2,50.00%,50.00%,4,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Tồn,2026-09-15 - Thứ 3,"1,250",50.08%,22.00%,275,914,49.92%,73.12%,0,AM Trường
NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 1,2026-09-16 - Thứ 4,844,52.49%,40.40%,341,487,47.51%,57.70%,844,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 2,2026-09-16 - Thứ 4,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Tồn,2026-09-16 - Thứ 4,"1,348",31.75%,18.03%,243,"1,081",68.25%,80.19%,0,AM Trường
NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 1,2026-09-17 - Thứ 5,816,57.11%,45.71%,373,439,42.89%,53.80%,816,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 2,2026-09-17 - Thứ 5,4,100.00%,75.00%,3,1,0.00%,25.00%,4,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Tồn,2026-09-17 - Thứ 5,"1,535",47.56%,26.71%,410,"1,090",52.44%,71.01%,0,AM Trường
NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 1,2026-09-18 - Thứ 6,872,53.21%,38.19%,333,534,46.79%,61.24%,872,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Mới Ca 2,2026-09-18 - Thứ 6,1,100.00%,100.00%,1,0,0.00%,0.00%,1,AM Trường,,NTB - Lâm Đồng,(LDO) Đơn Dương,Hàng Tồn,2026-09-18 - Thứ 6,"1,498",37.52%,16.22%,243,"1,219",62.48%,81.38%,0,AM Trường
NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 1,2026-09-12 - Thứ 7,188,97.87%,86.17%,162,25,2.13%,13.30%,188,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 2,2026-09-12 - Thứ 7,78,30.77%,24.36%,19,58,69.23%,74.36%,78,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Tồn,2026-09-12 - Thứ 7,221,99.55%,72.85%,161,54,0.45%,24.44%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 1,2026-09-13 - Chủ Nhật,477,99.58%,87.00%,415,59,0.42%,12.37%,477,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 2,2026-09-13 - Chủ Nhật,88,21.59%,18.18%,16,71,78.41%,80.68%,88,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Tồn,2026-09-13 - Chủ Nhật,122,98.36%,64.75%,79,40,1.64%,32.79%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 1,2026-09-14 - Thứ 2,337,100.00%,86.35%,291,41,0.00%,12.17%,337,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 2,2026-09-14 - Thứ 2,80,5.00%,5.00%,4,76,95.00%,95.00%,80,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Tồn,2026-09-14 - Thứ 2,163,97.55%,66.87%,109,46,2.45%,28.22%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 1,2026-09-15 - Thứ 3,295,99.66%,87.46%,258,37,0.34%,12.54%,295,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 2,2026-09-15 - Thứ 3,55,18.18%,12.73%,7,46,81.82%,83.63%,55,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Tồn,2026-09-15 - Thứ 3,158,98.10%,63.92%,101,49,1.90%,31.02%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 1,2026-09-16 - Thứ 4,347,98.56%,86.17%,299,43,1.44%,12.39%,347,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 2,2026-09-16 - Thứ 4,35,20.00%,20.00%,7,28,80.00%,80.00%,35,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Tồn,2026-09-16 - Thứ 4,116,98.28%,61.21%,71,40,1.72%,34.48%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 1,2026-09-17 - Thứ 5,401,99.25%,86.28%,346,52,0.75%,12.97%,401,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 2,2026-09-17 - Thứ 5,1,100.00%,100.00%,1,0,0.00%,0.00%,1,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Tồn,2026-09-17 - Thứ 5,102,96.08%,54.90%,56,41,3.92%,40.20%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 1,2026-09-18 - Thứ 6,454,100.00%,78.41%,356,93,0.00%,20.49%,454,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Mới Ca 2,2026-09-18 - Thứ 6,68,2.94%,2.94%,2,66,97.06%,97.06%,68,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Huoai,Hàng Tồn,2026-09-18 - Thứ 6,92,90.22%,31.52%,29,58,9.78%,63.05%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 1,2026-09-12 - Thứ 7,158,97.47%,82.91%,131,23,2.53%,14.56%,158,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 2,2026-09-12 - Thứ 7,349,39.54%,33.24%,116,231,60.46%,66.19%,349,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Tồn,2026-09-12 - Thứ 7,272,99.26%,66.54%,181,85,0.74%,31.25%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 1,2026-09-13 - Chủ Nhật,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 2,2026-09-13 - Chủ Nhật,313,100.00%,76.68%,240,70,0.00%,22.36%,313,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Tồn,2026-09-13 - Chủ Nhật,318,99.06%,72.96%,232,74,0.94%,23.27%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 1,2026-09-14 - Thứ 2,461,99.57%,83.08%,383,74,0.43%,16.05%,461,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 2,2026-09-14 - Thứ 2,2,0.00%,0.00%,0,2,100.00%,100.00%,2,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Tồn,2026-09-14 - Thứ 2,125,98.40%,55.20%,69,52,1.60%,41.60%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 1,2026-09-15 - Thứ 3,436,99.77%,86.01%,375,57,0.23%,13.07%,436,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 2,2026-09-15 - Thứ 3,113,33.63%,27.43%,31,80,66.37%,70.80%,113,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Tồn,2026-09-15 - Thứ 3,118,97.46%,48.31%,57,54,2.54%,45.76%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 1,2026-09-16 - Thứ 4,306,100.00%,81.37%,249,55,0.00%,17.98%,306,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 2,2026-09-16 - Thứ 4,78,26.92%,25.64%,20,58,73.08%,74.36%,78,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Tồn,2026-09-16 - Thứ 4,169,98.82%,51.48%,87,76,1.18%,44.97%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 1,2026-09-17 - Thứ 5,480,99.38%,60.42%,290,186,0.62%,38.75%,480,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 2,2026-09-17 - Thứ 5,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Tồn,2026-09-17 - Thứ 5,177,99.44%,54.80%,97,72,0.56%,40.68%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 1,2026-09-18 - Thứ 6,402,100.00%,85.32%,343,56,0.00%,13.93%,402,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Mới Ca 2,2026-09-18 - Thứ 6,44,38.64%,31.82%,14,29,61.36%,65.91%,44,AM Nghĩa,,NTB - Lâm Đồng,(LDO) Đạ Tẻh,Hàng Tồn,2026-09-18 - Thứ 6,251,99.20%,71.71%,180,60,0.80%,23.91%,0,AM Nghĩa
NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 1,2026-09-12 - Thứ 7,340,42.06%,28.82%,98,241,57.94%,70.89%,340,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 2,2026-09-12 - Thứ 7,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Tồn,2026-09-12 - Thứ 7,"1,009",39.25%,17.44%,176,818,60.75%,81.07%,0,AM Vũ
NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 1,2026-09-13 - Chủ Nhật,247,43.32%,31.98%,79,168,56.68%,68.02%,247,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 2,2026-09-13 - Chủ Nhật,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Tồn,2026-09-13 - Chủ Nhật,"1,006",39.46%,21.17%,213,775,60.54%,77.04%,0,AM Vũ
NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 1,2026-09-14 - Thứ 2,418,43.54%,29.43%,123,294,56.46%,70.33%,418,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 2,2026-09-14 - Thứ 2,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Tồn,2026-09-14 - Thứ 2,901,49.61%,24.64%,222,648,50.39%,71.92%,0,AM Vũ
NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 1,2026-09-15 - Thứ 3,356,44.10%,32.87%,117,238,55.90%,66.85%,356,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 2,2026-09-15 - Thứ 3,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Tồn,2026-09-15 - Thứ 3,867,53.52%,22.72%,197,658,46.48%,75.90%,0,AM Vũ
NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 1,2026-09-16 - Thứ 4,234,50.85%,35.90%,84,149,49.15%,63.67%,234,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 2,2026-09-16 - Thứ 4,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Tồn,2026-09-16 - Thứ 4,831,54.51%,26.35%,219,600,45.49%,72.21%,0,AM Vũ
NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 1,2026-09-17 - Thứ 5,305,51.15%,40.33%,123,182,48.85%,59.67%,305,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 2,2026-09-17 - Thứ 5,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Tồn,2026-09-17 - Thứ 5,715,48.11%,16.64%,119,575,51.89%,80.42%,0,AM Vũ
NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 1,2026-09-18 - Thứ 6,349,49.57%,25.50%,89,260,50.43%,74.50%,349,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Mới Ca 2,2026-09-18 - Thứ 6,0,0.00%,0.00%,0,0,0.00%,0.00%,0,AM Vũ,,NTB - Lâm Đồng,(LDO) Đức Trọng 1,Hàng Tồn,2026-09-18 - Thứ 6,732,41.53%,16.53%,121,597,58.47%,81.56%,0,AM Vũ
NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 1,2026-09-12 - Thứ 7,233,97.42%,74.25%,173,60,2.58%,25.75%,233,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 2,2026-09-12 - Thứ 7,295,68.14%,54.24%,160,135,31.86%,45.76%,295,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Tồn,2026-09-12 - Thứ 7,298,97.32%,42.95%,128,158,2.68%,53.02%,0,AM Thơ
NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 1,2026-09-13 - Chủ Nhật,180,98.33%,78.89%,142,38,1.67%,21.11%,180,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 2,2026-09-13 - Chủ Nhật,168,76.19%,66.67%,112,55,23.81%,32.73%,168,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Tồn,2026-09-13 - Chủ Nhật,299,96.32%,49.83%,149,141,3.68%,47.16%,0,AM Thơ
NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 1,2026-09-14 - Thứ 2,408,96.57%,78.43%,320,85,3.43%,20.83%,408,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 2,2026-09-14 - Thứ 2,308,92.53%,73.05%,225,83,7.47%,26.95%,308,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Tồn,2026-09-14 - Thứ 2,215,99.07%,38.60%,83,115,0.93%,53.49%,0,AM Thơ
NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 1,2026-09-15 - Thứ 3,317,96.53%,76.97%,244,72,3.47%,22.71%,317,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 2,2026-09-15 - Thứ 3,186,81.18%,69.89%,130,56,18.82%,30.11%,186,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Tồn,2026-09-15 - Thứ 3,241,96.27%,40.66%,98,129,3.73%,53.53%,0,AM Thơ
NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 1,2026-09-16 - Thứ 4,147,87.07%,74.83%,110,37,12.93%,25.17%,147,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 2,2026-09-16 - Thứ 4,321,73.52%,62.31%,200,121,26.48%,37.69%,321,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Tồn,2026-09-16 - Thứ 4,233,84.12%,31.33%,73,155,15.88%,66.52%,0,AM Thơ
NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 1,2026-09-17 - Thứ 5,254,99.21%,75.98%,193,60,0.79%,23.63%,254,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 2,2026-09-17 - Thứ 5,240,84.58%,71.25%,171,69,15.42%,28.75%,240,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Tồn,2026-09-17 - Thứ 5,264,98.48%,47.35%,125,129,1.52%,48.86%,0,AM Thơ
NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 1,2026-09-18 - Thứ 6,242,97.11%,77.27%,187,54,2.89%,22.32%,242,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Mới Ca 2,2026-09-18 - Thứ 6,258,68.22%,51.16%,132,126,31.78%,48.84%,258,AM Thơ,,NTB - Lâm Đồng,(LDO) Đức Trọng 2,Hàng Tồn,2026-09-18 - Thứ 6,206,90.78%,31.07%,64,134,9.22%,65.05%,0,AM Thơ
NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 1,2026-09-12 - Thứ 7,439,99.54%,81.09%,356,77,0.46%,17.54%,439,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 2,2026-09-12 - Thứ 7,284,62.68%,50.00%,142,141,37.32%,49.65%,284,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Tồn,2026-09-12 - Thứ 7,257,98.83%,50.97%,131,113,1.17%,43.97%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 1,2026-09-13 - Chủ Nhật,408,99.75%,82.60%,337,65,0.25%,15.93%,408,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 2,2026-09-13 - Chủ Nhật,154,66.23%,51.30%,79,75,33.77%,48.70%,154,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Tồn,2026-09-13 - Chủ Nhật,298,97.65%,57.05%,170,111,2.35%,37.25%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 1,2026-09-14 - Thứ 2,411,99.27%,82.48%,339,70,0.73%,17.03%,411,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 2,2026-09-14 - Thứ 2,195,72.82%,56.92%,111,84,27.18%,43.08%,195,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Tồn,2026-09-14 - Thứ 2,249,98.39%,50.20%,125,94,1.61%,37.75%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 1,2026-09-15 - Thứ 3,296,99.66%,78.72%,233,58,0.34%,19.59%,296,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 2,2026-09-15 - Thứ 3,197,68.02%,55.33%,109,87,31.98%,44.16%,197,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Tồn,2026-09-15 - Thứ 3,227,98.24%,46.26%,105,98,1.76%,43.17%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 1,2026-09-16 - Thứ 4,505,100.00%,83.17%,420,75,0.00%,14.85%,505,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 2,2026-09-16 - Thứ 4,124,69.35%,50.81%,63,59,30.65%,47.58%,124,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Tồn,2026-09-16 - Thứ 4,229,97.38%,42.79%,98,111,2.62%,48.48%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 1,2026-09-17 - Thứ 5,461,99.57%,76.14%,351,110,0.43%,23.86%,461,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 2,2026-09-17 - Thứ 5,193,56.99%,47.67%,92,100,43.01%,51.81%,193,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Tồn,2026-09-17 - Thứ 5,237,98.73%,43.04%,102,115,1.27%,48.52%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 1,2026-09-18 - Thứ 6,454,99.56%,81.94%,372,76,0.44%,16.74%,454,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Mới Ca 2,2026-09-18 - Thứ 6,232,64.22%,55.60%,129,101,35.78%,43.54%,232,AM D.Long,,NTB - Ninh Thuận,(NTH) Bảo An,Hàng Tồn,2026-09-18 - Thứ 6,313,99.04%,53.67%,168,119,0.96%,38.02%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Mới Ca 1,2026-09-12 - Thứ 7,743,99.46%,78.73%,585,151,0.54%,20.33%,743,AM D.Long,,NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Mới Ca 2,2026-09-12 - Thứ 7,386,62.69%,54.66%,211,170,37.31%,44.04%,386,AM D.Long,,NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Tồn,2026-09-12 - Thứ 7,233,94.85%,58.37%,136,80,5.15%,34.33%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Mới Ca 1,2026-09-13 - Chủ Nhật,572,99.65%,87.06%,498,68,0.35%,11.89%,572,AM D.Long,,NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Mới Ca 2,2026-09-13 - Chủ Nhật,198,50.00%,42.93%,85,112,50.00%,56.56%,198,AM D.Long,,NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Tồn,2026-09-13 - Chủ Nhật,381,98.69%,67.98%,259,102,1.31%,26.77%,0,AM D.Long
NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Mới Ca 1,2026-09-14 - Thứ 2,627,99.36%,87.08%,546,74,0.64%,11.80%,627,AM D.Long,,NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Mới Ca 2,2026-09-14 - Thứ 2,253,60.08%,52.17%,132,119,39.92%,47.04%,253,AM D.Long,,NTB - Ninh Thuận,(NTH) Ninh Chử,Hàng Tồn,2026-09-14 - Thứ 2,278,97.48%,62.95%,175,86,2.52%,30.93%,0,AM D.Long
